X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
6.40003e-005,-0.000568266
6.40007e-005,-0.00151548
6.4001e-005,-0.00230977
6.40011e-005,-0.00237058
6.40012e-005,-0.00247494
6.40014e-005,-0.00262814
6.40018e-005,-0.00282249
6.40026e-005,-0.00296536
6.40043e-005,-0.00294846
6.40077e-005,-0.00278053
6.4011e-005,-0.00263653
6.40111e-005,-0.00245969
6.40113e-005,-0.0020646
6.40117e-005,-0.00113546
6.4012e-005,-0.00036716
6.40121e-005,-0.000287565
6.40122e-005,-0.000156022
6.40126e-005,0.40269
6.40132e-005,3.14925
6.40145e-005,3.1781
6.4017e-005,3.18099
6.40222e-005,3.17664
6.40324e-005,3.16901
6.40529e-005,3.15268
6.40929e-005,2.8607
6.41329e-005,1.86218
6.41729e-005,1.26565
6.42129e-005,0.800528
6.42529e-005,0.559569
6.42929e-005,0.336351
6.43329e-005,0.252629
6.43729e-005,0.136088
6.44129e-005,0.119441
6.44529e-005,0.0500249
6.44929e-005,0.0615552
6.45329e-005,0.0133029
6.45729e-005,0.0362093
6.46129e-005,7.0903e-008
6.46529e-005,0.0249075
6.46929e-005,-2.53542e-007
6.47329e-005,0.0196849
6.47729e-005,-3.74753e-007
6.48129e-005,0.0171131
6.48529e-005,-4.21743e-007
6.48929e-005,0.0157142
6.49329e-005,-4.32442e-007
6.49729e-005,0.0148494
6.5e-005,-4.21143e-007
6.50001e-005,-0.000174393
6.50003e-005,-0.000568267
6.50007e-005,-0.00151549
6.5001e-005,-0.00230977
6.50011e-005,-0.00237058
6.50012e-005,-0.00247494
6.50014e-005,-0.00262815
6.50018e-005,-0.0028225
6.50026e-005,-0.00296537
6.50043e-005,-0.00294848
6.50077e-005,-0.00278055
6.5011e-005,-0.00263655
6.50111e-005,-0.00245971
6.50113e-005,-0.00206462
6.50117e-005,-0.00113547
6.5012e-005,-0.000367171
6.50121e-005,-0.000287575
6.50122e-005,-0.00015603
6.50126e-005,0.402578
6.50132e-005,3.14925
6.50145e-005,3.1781
6.5017e-005,3.18099
6.50222e-005,3.17664
6.50324e-005,3.16901
6.50529e-005,3.15268
6.50929e-005,2.86072
6.51329e-005,1.86219
6.51729e-005,1.26566
6.52129e-005,0.800534
6.52529e-005,0.559574
6.52929e-005,0.336354
6.53329e-005,0.252632
6.53729e-005,0.136089
6.54129e-005,0.119443
6.54529e-005,0.0500253
6.54929e-005,0.0615562
6.55329e-005,0.013303
6.55729e-005,0.0362099
6.56129e-005,7.08973e-008
6.56529e-005,0.0249079
6.56929e-005,-2.53554e-007
6.57329e-005,0.0196853
6.57729e-005,-3.74762e-007
6.58129e-005,0.0171134
6.58529e-005,-4.21751e-007
6.58929e-005,0.0157144
6.59329e-005,-4.3245e-007
6.59729e-005,0.0148496
6.6e-005,-4.21149e-007
6.60001e-005,-0.000174393
6.60003e-005,-0.000568268
6.60007e-005,-0.00151549
6.6001e-005,-0.00230978
6.60011e-005,-0.00237059
6.60012e-005,-0.00247495
6.60014e-005,-0.00262816
6.60018e-005,-0.00282251
6.60026e-005,-0.00296538
6.60043e-005,-0.00294849
6.60077e-005,-0.00278056
6.6011e-005,-0.00263657
6.60111e-005,-0.00245972
6.60113e-005,-0.00206463
6.60117e-005,-0.00113548
6.6012e-005,-0.000367182
6.60121e-005,-0.000287586
6.60122e-005,-0.000156038
6.60126e-005,0.402465
6.60132e-005,3.14925
6.60145e-005,3.1781
6.6017e-005,3.18099
6.60222e-005,3.17664
6.60324e-005,3.16901
6.60529e-005,3.15268
6.60929e-005,2.86073
6.61329e-005,1.8622
6.61729e-005,1.26567
6.62129e-005,0.800539
6.62529e-005,0.559579
6.62929e-005,0.336357
6.63329e-005,0.252635
6.63729e-005,0.13609
6.64129e-005,0.119444
6.64529e-005,0.0500256
6.64929e-005,0.0615571
6.65329e-005,0.013303
6.65729e-005,0.0362105
6.66129e-005,7.08915e-008
6.66529e-005,0.0249083
6.66929e-005,-2.53567e-007
6.67329e-005,0.0196856
6.67729e-005,-3.74771e-007
6.68129e-005,0.0171136
6.68529e-005,-4.2176e-007
6.68929e-005,0.0157146
6.69329e-005,-4.32458e-007
6.69729e-005,0.0148498
6.7e-005,-4.21155e-007
6.70001e-005,-0.000174393
6.70003e-005,-0.000568268
6.70007e-005,-0.00151549
6.7001e-005,-0.00230979
6.70011e-005,-0.0023706
6.70012e-005,-0.00247496
6.70014e-005,-0.00262817
6.70018e-005,-0.00282252
6.70026e-005,-0.0029654
6.70043e-005,-0.00294851
6.70077e-005,-0.00278058
6.7011e-005,-0.00263659
6.70111e-005,-0.00245974
6.70113e-005,-0.00206465
6.70117e-005,-0.0011355
6.7012e-005,-0.000367193
6.70121e-005,-0.000287596
6.70122e-005,-0.000156047
6.70126e-005,0.402353
6.70132e-005,3.14925
6.70145e-005,3.1781
6.7017e-005,3.18099
6.70222e-005,3.17664
6.70324e-005,3.16901
6.70529e-005,3.15268
6.70929e-005,2.86075
6.71329e-005,1.86221
6.71729e-005,1.26568
6.72129e-005,0.800544
6.72529e-005,0.559584
6.72929e-005,0.336359
6.73329e-005,0.252637
6.73729e-005,0.136091
6.74129e-005,0.119446
6.74529e-005,0.050026
6.74929e-005,0.061558
6.75329e-005,0.013303
6.75729e-005,0.0362111
6.76129e-005,7.08856e-008
6.76529e-005,0.0249087
6.76929e-005,-2.5358e-007
6.77329e-005,0.0196859
6.77729e-005,-3.7478e-007
6.78129e-005,0.0171138
6.78529e-005,-4.21769e-007
6.78929e-005,0.0157148
6.79329e-005,-4.32466e-007
6.79729e-005,0.0148499
6.8e-005,-4.21161e-007
6.80001e-005,-0.000174393
6.80003e-005,-0.000568269
6.80007e-005,-0.00151549
6.8001e-005,-0.00230979
6.80011e-005,-0.0023706
6.80012e-005,-0.00247497
6.80014e-005,-0.00262818
6.80018e-005,-0.00282253
6.80026e-005,-0.00296541
6.80043e-005,-0.00294853
6.80077e-005,-0.0027806
6.8011e-005,-0.0026366
6.80111e-005,-0.00245976
6.80113e-005,-0.00206467
6.80117e-005,-0.00113551
6.8012e-005,-0.000367204
6.80121e-005,-0.000287606
6.80122e-005,-0.000156055
6.80126e-005,0.402241
6.80132e-005,3.14925
6.80145e-005,3.17809
6.8017e-005,3.181
6.80222e-005,3.17664
6.80324e-005,3.16901
6.80529e-005,3.15268
6.80929e-005,2.86077
6.81329e-005,1.86222
6.81729e-005,1.26569
6.82129e-005,0.80055
6.82529e-005,0.559589
6.82929e-005,0.336362
6.83329e-005,0.25264
6.83729e-005,0.136092
6.84129e-005,0.119447
6.84529e-005,0.0500264
6.84929e-005,0.0615589
6.85329e-005,0.0133031
6.85729e-005,0.0362117
6.86129e-005,7.088e-008
6.86529e-005,0.0249091
6.86929e-005,-2.53592e-007
6.87329e-005,0.0196862
6.87729e-005,-3.74789e-007
6.88129e-005,0.0171141
6.88529e-005,-4.21778e-007
6.88929e-005,0.015715
6.89329e-005,-4.32473e-007
6.89729e-005,0.0148501
6.9e-005,-4.21167e-007
6.90001e-005,-0.000174393
6.90003e-005,-0.000568269
6.90007e-005,-0.0015155
6.9001e-005,-0.0023098
6.90011e-005,-0.00237061
6.90012e-005,-0.00247497
6.90014e-005,-0.00262819
6.90018e-005,-0.00282254
6.90026e-005,-0.00296543
6.90043e-005,-0.00294854
6.90077e-005,-0.00278061
6.9011e-005,-0.00263662
6.90111e-005,-0.00245978
6.90113e-005,-0.00206468
6.90117e-005,-0.00113553
6.9012e-005,-0.000367215
6.90121e-005,-0.000287616
6.90122e-005,-0.000156064
6.90126e-005,0.402129
6.90132e-005,3.14926
6.90145e-005,3.17809
6.9017e-005,3.181
6.90222e-005,3.17664
6.90324e-005,3.16901
6.90529e-005,3.15268
6.90929e-005,2.86078
6.91329e-005,1.86223
6.91729e-005,1.2657
6.92129e-005,0.800555
6.92529e-005,0.559593
6.92929e-005,0.336364
6.93329e-005,0.252643
6.93729e-005,0.136093
6.94129e-005,0.119449
6.94529e-005,0.0500267
6.94929e-005,0.0615598
6.95329e-005,0.0133031
6.95729e-005,0.0362123
6.96129e-005,7.08742e-008
6.96529e-005,0.0249095
6.96929e-005,-2.53604e-007
6.97329e-005,0.0196865
6.97729e-005,-3.74799e-007
6.98129e-005,0.0171143
6.98529e-005,-4.21787e-007
6.98929e-005,0.0157152
6.99329e-005,-4.32481e-007
6.99729e-005,0.0148503
7e-005,-4.21173e-007
7.00001e-005,-0.000174393
7.00003e-005,-0.00056827
7.00007e-005,-0.0015155
7.0001e-005,-0.0023098
7.00011e-005,-0.00237061
7.00012e-005,-0.00247498
7.00014e-005,-0.0026282
7.00018e-005,-0.00282255
7.00026e-005,-0.00296544
7.00043e-005,-0.00294856
7.00077e-005,-0.00278063
7.0011e-005,-0.00263664
7.00111e-005,-0.0024598
7.00113e-005,-0.0020647
7.00117e-005,-0.00113554
7.0012e-005,-0.000367227
7.00121e-005,-0.000287626
7.00122e-005,-0.000156072
7.00126e-005,0.402017
7.00132e-005,3.14926
7.00145e-005,3.17809
7.0017e-005,3.181
7.00222e-005,3.17664
7.00324e-005,3.16901
7.00529e-005,3.15268
7.00929e-005,2.8608
7.01329e-005,1.86224
7.01729e-005,1.26571
7.02129e-005,0.800561
7.02529e-005,0.559598
7.02929e-005,0.336367
7.03329e-005,0.252645
7.03729e-005,0.136095
7.04129e-005,0.11945
7.04529e-005,0.0500271
7.04929e-005,0.0615607
7.05329e-005,0.0133031
7.05729e-005,0.0362129
7.06129e-005,7.08684e-008
7.06529e-005,0.0249099
7.06929e-005,-2.53617e-007
7.07329e-005,0.0196868
7.07729e-005,-3.74808e-007
7.08129e-005,0.0171146
7.08529e-005,-4.21796e-007
7.08929e-005,0.0157154
7.09329e-005,-4.32489e-007
7.09729e-005,0.0148504
7.1e-005,-4.21179e-007
7.10001e-005,-0.000174393
7.10003e-005,-0.00056827
7.10007e-005,-0.0015155
7.1001e-005,-0.00230981
7.10011e-005,-0.00237062
7.10012e-005,-0.00247499
7.10014e-005,-0.00262821
7.10018e-005,-0.00282257
7.10026e-005,-0.00296546
7.10043e-005,-0.00294858
7.10077e-005,-0.00278065
7.1011e-005,-0.00263666
7.10111e-005,-0.00245981
7.10113e-005,-0.00206472
7.10117e-005,-0.00113556
7.1012e-005,-0.000367238
7.10121e-005,-0.000287636
7.10122e-005,-0.00015608
7.10126e-005,0.401905
7.10132e-005,3.14926
7.10145e-005,3.17809
7.1017e-005,3.181
7.10222e-005,3.17664
7.10324e-005,3.16901
7.10529e-005,3.15268
7.10929e-005,2.86082
7.11329e-005,1.86226
7.11729e-005,1.26572
7.12129e-005,0.800566
7.12529e-005,0.559603
7.12929e-005,0.336369
7.13329e-005,0.252648
7.13729e-005,0.136096
7.14129e-005,0.119452
7.14529e-005,0.0500274
7.14929e-005,0.0615617
7.15329e-005,0.0133031
7.15729e-005,0.0362135
7.16129e-005,7.08626e-008
7.16529e-005,0.0249103
7.16929e-005,-2.5363e-007
7.17329e-005,0.0196871
7.17729e-005,-3.74817e-007
7.18129e-005,0.0171148
7.18529e-005,-4.21804e-007
7.18929e-005,0.0157156
7.19329e-005,-4.32497e-007
7.19729e-005,0.0148506
7.2e-005,-4.21185e-007
7.20001e-005,-0.000174393
7.20003e-005,-0.000568271
7.20007e-005,-0.00151551
7.2001e-005,-0.00230981
7.20011e-005,-0.00237063
7.20012e-005,-0.00247499
7.20014e-005,-0.00262822
7.20018e-005,-0.00282258
7.20026e-005,-0.00296547
7.20043e-005,-0.00294859
7.20077e-005,-0.00278066
7.2011e-005,-0.00263668
7.20111e-005,-0.00245983
7.20113e-005,-0.00206473
7.20117e-005,-0.00113557
7.2012e-005,-0.000367249
7.20121e-005,-0.000287646
7.20122e-005,-0.000156089
7.20126e-005,0.401793
7.20132e-005,3.14926
7.20145e-005,3.17809
7.2017e-005,3.181
7.20222e-005,3.17665
7.20324e-005,3.16901
7.20529e-005,3.15268
7.20929e-005,2.86084
7.21329e-005,1.86227
7.21729e-005,1.26573
7.22129e-005,0.800572
7.22529e-005,0.559608
7.22929e-005,0.336372
7.23329e-005,0.252651
7.23729e-005,0.136097
7.24129e-005,0.119453
7.24529e-005,0.0500278
7.24929e-005,0.0615626
7.25329e-005,0.0133032
7.25729e-005,0.036214
7.26129e-005,7.08569e-008
7.26529e-005,0.0249108
7.26929e-005,-2.53642e-007
7.27329e-005,0.0196874
7.27729e-005,-3.74826e-007
7.28129e-005,0.0171151
7.28529e-005,-4.21813e-007
7.28929e-005,0.0157158
7.29329e-005,-4.32504e-007
7.29729e-005,0.0148508
7.3e-005,-4.21192e-007
7.30001e-005,-0.000174394
7.30003e-005,-0.000568272
7.30007e-005,-0.00151551
7.3001e-005,-0.00230982
7.30011e-005,-0.00237063
7.30012e-005,-0.002475
7.30014e-005,-0.00262822
7.30018e-005,-0.00282259
7.30026e-005,-0.00296549
7.30043e-005,-0.00294861
7.30077e-005,-0.00278068
7.3011e-005,-0.00263669
7.30111e-005,-0.00245985
7.30113e-005,-0.00206475
7.30117e-005,-0.00113558
7.3012e-005,-0.00036726
7.30121e-005,-0.000287657
7.30122e-005,-0.000156097
7.30126e-005,0.401681
7.30132e-005,3.14926
7.30145e-005,3.17809
7.3017e-005,3.181
7.30222e-005,3.17665
7.30324e-005,3.16901
7.30529e-005,3.15268
7.30929e-005,2.86085
7.31329e-005,1.86228
7.31729e-005,1.26574
7.32129e-005,0.800577
7.32529e-005,0.559613
7.32929e-005,0.336374
7.33329e-005,0.252654
7.33729e-005,0.136098
7.34129e-005,0.119455
7.34529e-005,0.0500281
7.34929e-005,0.0615635
7.35329e-005,0.0133032
7.35729e-005,0.0362146
7.36129e-005,7.08513e-008
7.36529e-005,0.0249112
7.36929e-005,-2.53654e-007
7.37329e-005,0.0196877
7.37729e-005,-3.74835e-007
7.38129e-005,0.0171153
7.38529e-005,-4.21822e-007
7.38929e-005,0.015716
7.39329e-005,-4.32512e-007
7.39729e-005,0.0148509
7.4e-005,-4.21198e-007
7.40001e-005,-0.000174394
7.40003e-005,-0.000568272
7.40007e-005,-0.00151551
7.4001e-005,-0.00230982
7.40011e-005,-0.00237064
7.40012e-005,-0.00247501
7.40014e-005,-0.00262823
7.40018e-005,-0.0028226
7.40026e-005,-0.0029655
7.40043e-005,-0.00294863
7.40077e-005,-0.0027807
7.4011e-005,-0.00263671
7.40111e-005,-0.00245987
7.40113e-005,-0.00206477
7.40117e-005,-0.0011356
7.4012e-005,-0.000367271
7.40121e-005,-0.000287667
7.40122e-005,-0.000156106
7.40126e-005,0.401569
7.40132e-005,3.14926
7.40145e-005,3.17809
7.4017e-005,3.181
7.40222e-005,3.17665
7.40324e-005,3.16901
7.40529e-005,3.15268
7.40929e-005,2.86087
7.41329e-005,1.86229
7.41729e-005,1.26575
7.42129e-005,0.800583
7.42529e-005,0.559618
7.42929e-005,0.336377
7.43329e-005,0.252656
7.43729e-005,0.136099
7.44129e-005,0.119456
7.44529e-005,0.0500285
7.44929e-005,0.0615644
7.45329e-005,0.0133032
7.45729e-005,0.0362152
7.46129e-005,7.08456e-008
7.46529e-005,0.0249116
7.46929e-005,-2.53667e-007
7.47329e-005,0.019688
7.47729e-005,-3.74844e-007
7.48129e-005,0.0171156
7.48529e-005,-4.21831e-007
7.48929e-005,0.0157162
7.49329e-005,-4.3252e-007
7.49729e-005,0.0148511
7.5e-005,-4.21204e-007
7.50001e-005,-0.000174394
7.50003e-005,-0.000568273
7.50007e-005,-0.00151551
7.5001e-005,-0.00230983
7.50011e-005,-0.00237064
7.50012e-005,-0.00247501
7.50014e-005,-0.00262824
7.50018e-005,-0.00282261
7.50026e-005,-0.00296552
7.50043e-005,-0.00294865
7.50077e-005,-0.00278072
7.5011e-005,-0.00263673
7.50111e-005,-0.00245988
7.50113e-005,-0.00206479
7.50117e-005,-0.00113561
7.5012e-005,-0.000367282
7.50121e-005,-0.000287677
7.50122e-005,-0.000156114
7.50126e-005,0.401457
7.50132e-005,3.14926
7.50145e-005,3.17809
7.5017e-005,3.181
7.50222e-005,3.17665
7.50324e-005,3.16901
7.50529e-005,3.15268
7.50929e-005,2.86089
7.51329e-005,1.8623
7.51729e-005,1.26575
7.52129e-005,0.800588
7.52529e-005,0.559623
7.52929e-005,0.33638
7.53329e-005,0.252659
7.53729e-005,0.1361
7.54129e-005,0.119458
7.54529e-005,0.0500289
7.54929e-005,0.0615653
7.55329e-005,0.0133032
7.55729e-005,0.0362158
7.56129e-005,7.08398e-008
7.56529e-005,0.024912
7.56929e-005,-2.53679e-007
7.57329e-005,0.0196883
7.57729e-005,-3.74853e-007
7.58129e-005,0.0171158
7.58529e-005,-4.2184e-007
7.58929e-005,0.0157164
7.59329e-005,-4.32528e-007
7.59729e-005,0.0148513
7.6e-005,-4.2121e-007
7.60001e-005,-0.000174394
7.60003e-005,-0.000568273
7.60007e-005,-0.00151552
7.6001e-005,-0.00230983
7.60011e-005,-0.00237065
7.60012e-005,-0.00247502
7.60014e-005,-0.00262825
7.60018e-005,-0.00282262
7.60026e-005,-0.00296553
7.60043e-005,-0.00294866
7.60077e-005,-0.00278073
7.6011e-005,-0.00263675
7.60111e-005,-0.0024599
7.60113e-005,-0.0020648
7.60117e-005,-0.00113563
7.6012e-005,-0.000367293
7.60121e-005,-0.000287687
7.60122e-005,-0.000156122
7.60126e-005,0.401345
7.60132e-005,3.14926
7.60145e-005,3.17809
7.6017e-005,3.181
7.60222e-005,3.17665
7.60324e-005,3.16901
7.60529e-005,3.15268
7.60929e-005,2.8609
7.61329e-005,1.86231
7.61729e-005,1.26576
7.62129e-005,0.800594
7.62529e-005,0.559628
7.62929e-005,0.336382
7.63329e-005,0.252662
7.63729e-005,0.136101
7.64129e-005,0.11946
7.64529e-005,0.0500292
7.64929e-005,0.0615662
7.65329e-005,0.0133033
7.65729e-005,0.0362164
7.66129e-005,7.0834e-008
7.66529e-005,0.0249124
7.66929e-005,-2.53692e-007
7.67329e-005,0.0196887
7.67729e-005,-3.74862e-007
7.68129e-005,0.017116
7.68529e-005,-4.21848e-007
7.68929e-005,0.0157166
7.69329e-005,-4.32536e-007
7.69729e-005,0.0148514
7.7e-005,-4.21216e-007
7.70001e-005,-0.000174394
7.70003e-005,-0.000568274
7.70007e-005,-0.00151552
7.7001e-005,-0.00230984
7.70011e-005,-0.00237065
7.70012e-005,-0.00247503
7.70014e-005,-0.00262826
7.70018e-005,-0.00282264
7.70026e-005,-0.00296555
7.70043e-005,-0.00294868
7.70077e-005,-0.00278075
7.7011e-005,-0.00263676
7.70111e-005,-0.00245992
7.70113e-005,-0.00206482
7.70117e-005,-0.00113564
7.7012e-005,-0.000367304
7.70121e-005,-0.000287697
7.70122e-005,-0.000156131
7.70126e-005,0.401233
7.70132e-005,3.14926
7.70145e-005,3.17809
7.7017e-005,3.181
7.70222e-005,3.17665
7.70324e-005,3.16901
7.70529e-005,3.15268
7.70929e-005,2.86092
7.71329e-005,1.86232
7.71729e-005,1.26577
7.72129e-005,0.800599
7.72529e-005,0.559633
7.72929e-005,0.336385
7.73329e-005,0.252664
7.73729e-005,0.136102
7.74129e-005,0.119461
7.74529e-005,0.0500296
7.74929e-005,0.0615671
7.75329e-005,0.0133033
7.75729e-005,0.036217
7.76129e-005,7.08283e-008
7.76529e-005,0.0249128
7.76929e-005,-2.53705e-007
7.77329e-005,0.019689
7.77729e-005,-3.74871e-007
7.78129e-005,0.0171163
7.78529e-005,-4.21857e-007
7.78929e-005,0.0157168
7.79329e-005,-4.32543e-007
7.79729e-005,0.0148516
7.8e-005,-4.21222e-007
7.80001e-005,-0.000174394
7.80003e-005,-0.000568274
7.80007e-005,-0.00151552
7.8001e-005,-0.00230984
7.80011e-005,-0.00237066
7.80012e-005,-0.00247504
7.80014e-005,-0.00262827
7.80018e-005,-0.00282265
7.80026e-005,-0.00296556
7.80043e-005,-0.0029487
7.80077e-005,-0.00278077
7.8011e-005,-0.00263678
7.80111e-005,-0.00245994
7.80113e-005,-0.00206484
7.80117e-005,-0.00113566
7.8012e-005,-0.000367315
7.80121e-005,-0.000287707
7.80122e-005,-0.000156139
7.80126e-005,0.40112
7.80132e-005,3.14926
7.80145e-005,3.17809
7.8017e-005,3.181
7.80222e-005,3.17665
7.80324e-005,3.16901
7.80529e-005,3.15268
7.80929e-005,2.86094
7.81329e-005,1.86233
7.81729e-005,1.26578
7.82129e-005,0.800604
7.82529e-005,0.559638
7.82929e-005,0.336387
7.83329e-005,0.252667
7.83729e-005,0.136103
7.84129e-005,0.119463
7.84529e-005,0.0500299
7.84929e-005,0.0615681
7.85329e-005,0.0133033
7.85729e-005,0.0362176
7.86129e-005,7.08226e-008
7.86529e-005,0.0249132
7.86929e-005,-2.53717e-007
7.87329e-005,0.0196893
7.87729e-005,-3.7488e-007
7.88129e-005,0.0171165
7.88529e-005,-4.21866e-007
7.88929e-005,0.015717
7.89329e-005,-4.32551e-007
7.89729e-005,0.0148518
7.9e-005,-4.21228e-007
7.90001e-005,-0.000174394
7.90003e-005,-0.000568275
7.90007e-005,-0.00151552
7.9001e-005,-0.00230985
7.90011e-005,-0.00237067
7.90012e-005,-0.00247504
7.90014e-005,-0.00262828
7.90018e-005,-0.00282266
7.90026e-005,-0.00296558
7.90043e-005,-0.00294871
7.90077e-005,-0.00278078
7.9011e-005,-0.0026368
7.90111e-005,-0.00245995
7.90113e-005,-0.00206485
7.90117e-005,-0.00113567
7.9012e-005,-0.000367326
7.90121e-005,-0.000287717
7.90122e-005,-0.000156148
7.90126e-005,0.401008
7.90132e-005,3.14926
7.90145e-005,3.17809
7.9017e-005,3.181
7.90222e-005,3.17665
7.90324e-005,3.16901
7.90529e-005,3.15268
7.90929e-005,2.86095
7.91329e-005,1.86234
7.91729e-005,1.26579
7.92129e-005,0.80061
7.92529e-005,0.559643
7.92929e-005,0.33639
7.93329e-005,0.25267
7.93729e-005,0.136104
7.94129e-005,0.119464
7.94529e-005,0.0500303
7.94929e-005,0.061569
7.95329e-005,0.0133033
7.95729e-005,0.0362182
7.96129e-005,7.08169e-008
7.96529e-005,0.0249136
7.96929e-005,-2.53729e-007
7.97329e-005,0.0196896
7.97729e-005,-3.7489e-007
7.98129e-005,0.0171168
7.98529e-005,-4.21875e-007
7.98929e-005,0.0157172
7.99329e-005,-4.32559e-007
7.99729e-005,0.0148519
8e-005,-4.21234e-007
8.00001e-005,-0.000174394
8.00003e-005,-0.000568276
8.00007e-005,-0.00151553
8.0001e-005,-0.00230986
